date,store_id,sku_id,true_demand_units,promo_flag,holiday_flag,category,forecast_units
2026-01-17,ST011,SKU0052,19,0,0,Snacks,8.714285714285714
2026-01-18,ST011,SKU0052,4,0,0,Snacks,10.428571428571429
2026-01-19,ST011,SKU0052,11,0,0,Snacks,8.571428571428571
2026-01-20,ST011,SKU0052,8,0,0,Snacks,8.857142857142858
2026-01-21,ST011,SKU0052,2,0,0,Snacks,9.285714285714286
2026-01-22,ST011,SKU0052,12,0,0,Snacks,8.857142857142858
2026-01-23,ST011,SKU0052,15,0,0,Snacks,9.285714285714286
2026-01-24,ST011,SKU0052,5,0,0,Snacks,10.142857142857142
2026-01-25,ST011,SKU0052,9,0,0,Snacks,8.142857142857142
2026-01-26,ST011,SKU0052,7,0,0,Snacks,8.857142857142858
2026-01-27,ST011,SKU0052,11,0,0,Snacks,8.285714285714286
2026-01-28,ST011,SKU0052,4,0,0,Snacks,8.714285714285714
2026-01-29,ST011,SKU0052,5,0,0,Snacks,9.0
2026-01-30,ST011,SKU0052,3,0,0,Snacks,8.0
2026-01-03,ST011,SKU0053,5,0,0,Dairy,15.285714285714286
2026-01-04,ST011,SKU0053,21,0,0,Dairy,15.0
2026-01-05,ST011,SKU0053,2,0,0,Dairy,15.571428571428571
2026-01-06,ST011,SKU0053,35,0,0,Dairy,13.857142857142858
2026-01-07,ST011,SKU0053,10,0,0,Dairy,16.285714285714285
2026-01-08,ST011,SKU0053,5,0,0,Dairy,14.142857142857142
2026-01-09,ST011,SKU0053,11,0,0,Dairy,13.571428571428571
2026-01-10,ST011,SKU0053,23,0,0,Dairy,12.714285714285714
2026-01-11,ST011,SKU0053,16,0,0,Dairy,15.285714285714286
2026-01-12,ST011,SKU0053,33,0,0,Dairy,14.571428571428571
2026-01-13,ST011,SKU0053,3,0,0,Dairy,19.0
2026-01-14,ST011,SKU0053,10,0,0,Dairy,14.428571428571429
2026-01-15,ST011,SKU0053,8,0,0,Dairy,14.428571428571429
2026-01-16,ST011,SKU0053,4,0,0,Dairy,14.857142857142858
2026-01-17,ST011,SKU0053,15,0,0,Dairy,13.857142857142858
2026-01-18,ST011,SKU0053,12,0,0,Dairy,12.714285714285714
2026-01-19,ST011,SKU0053,21,0,0,Dairy,12.142857142857142
2026-01-20,ST011,SKU0053,18,0,0,Dairy,10.428571428571429
2026-01-21,ST011,SKU0053,12,0,0,Dairy,12.571428571428571
2026-01-22,ST011,SKU0053,9,0,0,Dairy,12.857142857142858
2026-01-23,ST011,SKU0053,41,0,0,Dairy,13.0
2026-01-24,ST011,SKU0053,6,0,0,Dairy,18.285714285714285
2026-01-25,ST011,SKU0053,30,0,0,Dairy,17.0
2026-01-26,ST011,SKU0053,2,0,0,Dairy,19.571428571428573
2026-01-27,ST011,SKU0053,14,0,0,Dairy,16.857142857142858
2026-01-28,ST011,SKU0053,11,0,0,Dairy,16.285714285714285
2026-01-29,ST011,SKU0053,17,0,0,Dairy,16.142857142857142
2026-01-30,ST011,SKU0053,34,0,0,Dairy,17.285714285714285
2026-01-03,ST011,SKU0054,25,0,0,Beverages,10.0
2026-01-04,ST011,SKU0054,7,0,0,Beverages,10.714285714285714
2026-01-05,ST011,SKU0054,10,0,0,Beverages,9.285714285714286
2026-01-06,ST011,SKU0054,9,0,0,Beverages,9.142857142857142
2026-01-07,ST011,SKU0054,9,0,0,Beverages,9.428571428571429
2026-01-08,ST011,SKU0054,6,0,0,Beverages,10.0
2026-01-09,ST011,SKU0054,3,0,0,Beverages,10.0
2026-01-10,ST011,SKU0054,4,0,0,Beverages,9.857142857142858
2026-01-11,ST011,SKU0054,16,0,0,Beverages,6.857142857142857
2026-01-12,ST011,SKU0054,4,0,0,Beverages,8.142857142857142
2026-01-13,ST011,SKU0054,23,0,0,Beverages,7.285714285714286
2026-01-14,ST011,SKU0054,16,0,0,Beverages,9.285714285714286
2026-01-15,ST011,SKU0054,10,0,0,Beverages,10.285714285714286
2026-01-16,ST011,SKU0054,11,0,0,Beverages,10.857142857142858
2026-01-17,ST011,SKU0054,3,0,0,Beverages,12.0
2026-01-18,ST011,SKU0054,7,0,0,Beverages,11.857142857142858
2026-01-19,ST011,SKU0054,3,0,0,Beverages,10.571428571428571
2026-01-20,ST011,SKU0054,10,0,0,Beverages,10.428571428571429
2026-01-21,ST011,SKU0054,6,0,0,Beverages,8.571428571428571
2026-01-22,ST011,SKU0054,5,0,0,Beverages,7.142857142857143
2026-01-23,ST011,SKU0054,13,0,0,Beverages,6.428571428571429
2026-01-24,ST011,SKU0054,28,0,0,Beverages,6.714285714285714
2026-01-25,ST011,SKU0054,13,0,0,Beverages,10.285714285714286
2026-01-26,ST011,SKU0054,14,0,0,Beverages,11.142857142857142
2026-01-27,ST011,SKU0054,9,0,0,Beverages,12.714285714285714
2026-01-28,ST011,SKU0054,8,0,0,Beverages,12.571428571428571
2026-01-29,ST011,SKU0054,33,0,0,Beverages,12.857142857142858
2026-01-30,ST011,SKU0054,10,0,0,Beverages,16.857142857142858
2026-01-03,ST011,SKU0055,29,0,0,Grocery,17.857142857142858
2026-01-04,ST011,SKU0055,21,0,0,Grocery,21.142857142857142
2026-01-05,ST011,SKU0055,26,0,0,Grocery,19.142857142857142
2026-01-06,ST011,SKU0055,15,0,0,Grocery,20.0
2026-01-07,ST011,SKU0055,28,0,0,Grocery,19.428571428571427
2026-01-08,ST011,SKU0055,26,0,0,Grocery,21.142857142857142
2026-01-09,ST011,SKU0055,18,0,0,Grocery,21.571428571428573
2026-01-10,ST011,SKU0055,16,0,0,Grocery,23.285714285714285
2026-01-11,ST011,SKU0055,30,0,0,Grocery,21.428571428571427
2026-01-12,ST011,SKU0055,11,0,0,Grocery,22.714285714285715
2026-01-13,ST011,SKU0055,11,0,0,Grocery,20.571428571428573
2026-01-14,ST011,SKU0055,35,0,0,Grocery,20.0
2026-01-15,ST011,SKU0055,41,0,0,Grocery,21.0
2026-01-16,ST011,SKU0055,23,0,0,Grocery,23.142857142857142
2026-01-17,ST011,SKU0055,21,0,0,Grocery,23.857142857142858
2026-01-18,ST011,SKU0055,29,0,0,Grocery,24.571428571428573
2026-01-19,ST011,SKU0055,8,0,0,Grocery,24.428571428571427
2026-01-20,ST011,SKU0055,26,0,0,Grocery,24.0
2026-01-21,ST011,SKU0055,37,0,0,Grocery,26.142857142857142
2026-01-22,ST011,SKU0055,20,0,0,Grocery,26.428571428571427
2026-01-23,ST011,SKU0055,36,0,0,Grocery,23.428571428571427
2026-01-24,ST011,SKU0055,8,0,0,Grocery,25.285714285714285
2026-01-25,ST011,SKU0055,20,0,0,Grocery,23.428571428571427
2026-01-26,ST011,SKU0055,11,0,0,Grocery,22.142857142857142
2026-01-27,ST011,SKU0055,17,0,0,Grocery,22.571428571428573
2026-01-28,ST011,SKU0055,17,0,0,Grocery,21.285714285714285
2026-01-29,ST011,SKU0055,8,0,0,Grocery,18.428571428571427
2026-01-30,ST011,SKU0055,9,0,0,Grocery,16.714285714285715
2026-01-03,ST011,SKU0056,1,0,0,Home Care,5.0
2026-01-04,ST011,SKU0056,1,0,0,Home Care,5.0
2026-01-05,ST011,SKU0056,4,0,0,Home Care,3.142857142857143
2026-01-06,ST011,SKU0056,3,0,0,Home Care,3.5714285714285716
2026-01-07,ST011,SKU0056,18,0,0,Home Care,3.5714285714285716
2026-01-08,ST011,SKU0056,2,0,0,Home Care,5.285714285714286
2026-01-09,ST011,SKU0056,3,0,0,Home Care,4.857142857142857
2026-01-10,ST011,SKU0056,2,0,0,Home Care,4.571428571428571
2026-01-11,ST011,SKU0056,3,0,0,Home Care,4.714285714285714
2026-01-12,ST011,SKU0056,7,0,0,Home Care,5.0
2026-01-13,ST011,SKU0056,2,0,0,Home Care,5.428571428571429
2026-01-14,ST011,SKU0056,4,0,0,Home Care,5.285714285714286
2026-01-15,ST011,SKU0056,4,0,0,Home Care,3.2857142857142856
2026-01-16,ST011,SKU0056,5,0,0,Home Care,3.5714285714285716
2026-01-17,ST011,SKU0056,3,0,0,Home Care,3.857142857142857
2026-01-18,ST011,SKU0056,8,0,0,Home Care,4.0
2026-01-19,ST011,SKU0056,2,0,0,Home Care,4.714285714285714
2026-01-20,ST011,SKU0056,5,0,0,Home Care,4.0
2026-01-21,ST011,SKU0056,5,0,0,Home Care,4.428571428571429
2026-01-22,ST011,SKU0056,4,0,0,Home Care,4.571428571428571
2026-01-23,ST011,SKU0056,2,0,0,Home Care,4.571428571428571
2026-01-24,ST011,SKU0056,0,0,0,Home Care,4.142857142857143
2026-01-25,ST011,SKU0056,0,0,0,Home Care,3.7142857142857144
2026-01-26,ST011,SKU0056,6,0,0,Home Care,2.5714285714285716
2026-01-27,ST011,SKU0056,4,0,0,Home Care,3.142857142857143
2026-01-28,ST011,SKU0056,5,0,0,Home Care,3.0
2026-01-29,ST011,SKU0056,2,0,0,Home Care,3.0
2026-01-30,ST011,SKU0056,7,0,0,Home Care,2.7142857142857144
2026-01-03,ST011,SKU0057,13,0,0,Beverages,14.428571428571429
2026-01-04,ST011,SKU0057,14,0,0,Beverages,11.714285714285714
2026-01-05,ST011,SKU0057,11,0,0,Beverages,10.428571428571429
2026-01-06,ST011,SKU0057,13,0,0,Beverages,10.571428571428571
2026-01-07,ST011,SKU0057,14,0,0,Beverages,11.285714285714286
2026-01-08,ST011,SKU0057,16,0,0,Beverages,11.285714285714286
2026-01-09,ST011,SKU0057,3,0,0,Beverages,13.0
2026-01-10,ST011,SKU0057,11,0,0,Beverages,12.0
2026-01-11,ST011,SKU0057,7,0,0,Beverages,11.714285714285714
2026-01-12,ST011,SKU0057,11,0,0,Beverages,10.714285714285714
2026-01-13,ST011,SKU0057,8,0,0,Beverages,10.714285714285714
2026-01-14,ST011,SKU0057,10,0,0,Beverages,10.0
2026-01-15,ST011,SKU0057,0,0,0,Beverages,9.428571428571429
2026-01-16,ST011,SKU0057,1,0,0,Beverages,7.142857142857143
2026-01-17,ST011,SKU0057,6,0,0,Beverages,6.857142857142857
2026-01-18,ST011,SKU0057,22,0,0,Beverages,6.142857142857143
2026-01-19,ST011,SKU0057,2,0,0,Beverages,8.285714285714286
2026-01-20,ST011,SKU0057,8,0,0,Beverages,7.0
2026-01-21,ST011,SKU0057,6,0,0,Beverages,7.0
2026-01-22,ST011,SKU0057,18,0,0,Beverages,6.428571428571429
2026-01-23,ST011,SKU0057,12,0,0,Beverages,9.0
2026-01-24,ST011,SKU0057,10,0,0,Beverages,10.571428571428571
2026-01-25,ST011,SKU0057,19,0,0,Beverages,11.142857142857142
2026-01-26,ST011,SKU0057,4,0,0,Beverages,10.714285714285714
2026-01-27,ST011,SKU0057,5,0,0,Beverages,11.0
2026-01-28,ST011,SKU0057,5,0,0,Beverages,10.571428571428571
2026-01-29,ST011,SKU0057,12,0,0,Beverages,10.428571428571429
2026-01-30,ST011,SKU0057,4,0,0,Beverages,9.571428571428571
2026-01-03,ST011,SKU0058,34,0,0,Snacks,13.142857142857142
2026-01-04,ST011,SKU0058,5,0,0,Snacks,15.0
2026-01-05,ST011,SKU0058,16,0,0,Snacks,13.571428571428571
2026-01-06,ST011,SKU0058,7,0,0,Snacks,12.571428571428571
2026-01-07,ST011,SKU0058,5,0,0,Snacks,12.714285714285714
2026-01-08,ST011,SKU0058,6,0,0,Snacks,12.428571428571429
2026-01-09,ST011,SKU0058,11,0,0,Snacks,11.428571428571429
2026-01-10,ST011,SKU0058,14,0,0,Snacks,12.0
2026-01-11,ST011,SKU0058,3,0,0,Snacks,9.142857142857142
2026-01-12,ST011,SKU0058,6,0,0,Snacks,8.857142857142858
2026-01-13,ST011,SKU0058,15,0,0,Snacks,7.428571428571429
2026-01-14,ST011,SKU0058,17,0,0,Snacks,8.571428571428571
2026-01-15,ST011,SKU0058,4,0,0,Snacks,10.285714285714286
2026-01-16,ST011,SKU0058,15,0,0,Snacks,10.0
2026-01-17,ST011,SKU0058,18,0,0,Snacks,10.571428571428571
2026-01-18,ST011,SKU0058,25,0,0,Snacks,11.142857142857142
2026-01-19,ST011,SKU0058,10,0,0,Snacks,14.285714285714286
2026-01-20,ST011,SKU0058,22,0,0,Snacks,14.857142857142858
2026-01-21,ST011,SKU0058,9,0,0,Snacks,15.857142857142858
2026-01-22,ST011,SKU0058,6,0,0,Snacks,14.714285714285714
2026-01-23,ST011,SKU0058,11,0,0,Snacks,15.0
2026-01-24,ST011,SKU0058,7,0,0,Snacks,14.428571428571429
2026-01-25,ST011,SKU0058,27,0,0,Snacks,12.857142857142858
2026-01-26,ST011,SKU0058,11,0,0,Snacks,13.142857142857142
2026-01-27,ST011,SKU0058,9,0,0,Snacks,13.285714285714286
2026-01-28,ST011,SKU0058,5,0,0,Snacks,11.428571428571429
2026-01-29,ST011,SKU0058,7,0,0,Snacks,10.857142857142858
2026-01-30,ST011,SKU0058,34,0,0,Snacks,11.0
2026-01-03,ST011,SKU0059,2,0,0,Personal Care,4.857142857142857
2026-01-04,ST011,SKU0059,5,0,0,Personal Care,3.5714285714285716
2026-01-05,ST011,SKU0059,5,0,0,Personal Care,3.7142857142857144
2026-01-06,ST011,SKU0059,2,0,0,Personal Care,3.4285714285714284
2026-01-07,ST011,SKU0059,1,0,0,Personal Care,3.5714285714285716
2026-01-08,ST011,SKU0059,4,0,0,Personal Care,2.857142857142857
2026-01-09,ST011,SKU0059,1,0,0,Personal Care,3.2857142857142856
2026-01-10,ST011,SKU0059,14,0,0,Personal Care,2.857142857142857
2026-01-11,ST011,SKU0059,3,0,0,Personal Care,4.571428571428571
2026-01-12,ST011,SKU0059,6,0,0,Personal Care,4.285714285714286
2026-01-13,ST011,SKU0059,2,0,0,Personal Care,4.428571428571429
2026-01-14,ST011,SKU0059,2,0,0,Personal Care,4.428571428571429
2026-01-15,ST011,SKU0059,2,0,0,Personal Care,4.571428571428571
2026-01-16,ST011,SKU0059,4,0,0,Personal Care,4.285714285714286
2026-01-17,ST011,SKU0059,13,0,0,Personal Care,4.714285714285714
2026-01-18,ST011,SKU0059,3,0,0,Personal Care,4.571428571428571
2026-01-19,ST011,SKU0059,5,0,0,Personal Care,4.571428571428571
2026-01-20,ST011,SKU0059,5,0,0,Personal Care,4.428571428571429
2026-01-21,ST011,SKU0059,0,0,0,Personal Care,4.857142857142857
2026-01-22,ST011,SKU0059,4,0,0,Personal Care,4.571428571428571
2026-01-23,ST011,SKU0059,12,0,0,Personal Care,4.857142857142857
2026-01-24,ST011,SKU0059,6,0,0,Personal Care,6.0
2026-01-25,ST011,SKU0059,10,0,0,Personal Care,5.0
2026-01-26,ST011,SKU0059,11,0,0,Personal Care,6.0
2026-01-27,ST011,SKU0059,5,0,0,Personal Care,6.857142857142857
2026-01-28,ST011,SKU0059,5,0,0,Personal Care,6.857142857142857
2026-01-29,ST011,SKU0059,5,0,0,Personal Care,7.571428571428571
2026-01-30,ST011,SKU0059,4,0,0,Personal Care,7.714285714285714
2026-01-03,ST011,SKU0060,8,0,0,Grocery,16.0
2026-01-04,ST011,SKU0060,8,0,0,Grocery,12.142857142857142
2026-01-05,ST011,SKU0060,17,0,0,Grocery,12.0
2026-01-06,ST011,SKU0060,4,0,0,Grocery,12.714285714285714
2026-01-07,ST011,SKU0060,16,0,0,Grocery,11.857142857142858
2026-01-08,ST011,SKU0060,38,0,0,Grocery,12.428571428571429
2026-01-09,ST011,SKU0060,14,0,0,Grocery,15.571428571428571
2026-01-10,ST011,SKU0060,17,0,0,Grocery,15.0
2026-01-11,ST011,SKU0060,33,0,0,Grocery,16.285714285714285
2026-01-12,ST011,SKU0060,17,0,0,Grocery,19.857142857142858
2026-01-13,ST011,SKU0060,15,0,0,Grocery,19.857142857142858
2026-01-14,ST011,SKU0060,4,0,0,Grocery,21.428571428571427
2026-01-15,ST011,SKU0060,10,0,0,Grocery,19.714285714285715
2026-01-16,ST011,SKU0060,13,0,0,Grocery,15.714285714285714
2026-01-17,ST011,SKU0060,18,0,0,Grocery,15.571428571428571
2026-01-18,ST011,SKU0060,39,0,0,Grocery,15.714285714285714
2026-01-19,ST011,SKU0060,14,0,0,Grocery,16.571428571428573
2026-01-20,ST011,SKU0060,19,0,0,Grocery,16.142857142857142
2026-01-21,ST011,SKU0060,29,0,0,Grocery,16.714285714285715
2026-01-22,ST011,SKU0060,11,0,0,Grocery,20.285714285714285
2026-01-23,ST011,SKU0060,17,0,0,Grocery,20.428571428571427
2026-01-24,ST011,SKU0060,23,0,0,Grocery,21.0
2026-01-25,ST011,SKU0060,19,0,0,Grocery,21.714285714285715
2026-01-26,ST011,SKU0060,10,0,0,Grocery,18.857142857142858
2026-01-27,ST011,SKU0060,31,0,0,Grocery,18.285714285714285
2026-01-28,ST011,SKU0060,32,0,0,Grocery,20.0
2026-01-29,ST011,SKU0060,28,0,0,Grocery,20.428571428571427
2026-01-30,ST011,SKU0060,8,0,0,Grocery,22.857142857142858
2026-01-03,ST011,SKU0061,3,0,0,Dairy,16.857142857142858
2026-01-04,ST011,SKU0061,11,0,0,Dairy,15.0
2026-01-05,ST011,SKU0061,4,0,0,Dairy,12.714285714285714
2026-01-06,ST011,SKU0061,10,0,0,Dairy,9.428571428571429
2026-01-07,ST011,SKU0061,8,0,0,Dairy,9.142857142857142
2026-01-08,ST011,SKU0061,7,0,0,Dairy,7.285714285714286
2026-01-09,ST011,SKU0061,24,0,0,Dairy,6.857142857142857
2026-01-10,ST011,SKU0061,36,0,0,Dairy,9.571428571428571
2026-01-11,ST011,SKU0061,10,0,0,Dairy,14.285714285714286
2026-01-12,ST011,SKU0061,3,0,0,Dairy,14.142857142857142
2026-01-13,ST011,SKU0061,11,0,0,Dairy,14.0
2026-01-14,ST011,SKU0061,9,0,0,Dairy,14.142857142857142
2026-01-15,ST011,SKU0061,10,0,0,Dairy,14.285714285714286
2026-01-16,ST011,SKU0061,10,0,0,Dairy,14.714285714285714
2026-01-17,ST011,SKU0061,20,0,0,Dairy,12.714285714285714
2026-01-18,ST011,SKU0061,21,0,0,Dairy,10.428571428571429
2026-01-19,ST011,SKU0061,24,0,0,Dairy,12.0
2026-01-20,ST011,SKU0061,19,0,0,Dairy,15.0
2026-01-21,ST011,SKU0061,13,0,0,Dairy,16.142857142857142
2026-01-22,ST011,SKU0061,24,0,0,Dairy,16.714285714285715
2026-01-23,ST011,SKU0061,21,0,0,Dairy,18.714285714285715
2026-01-24,ST011,SKU0061,8,0,0,Dairy,20.285714285714285
2026-01-25,ST011,SKU0061,14,0,0,Dairy,18.571428571428573
2026-01-26,ST011,SKU0061,20,0,0,Dairy,17.571428571428573
2026-01-27,ST011,SKU0061,17,0,0,Dairy,17.0
2026-01-28,ST011,SKU0061,7,0,0,Dairy,16.714285714285715
2026-01-29,ST011,SKU0061,31,0,0,Dairy,15.857142857142858
2026-01-30,ST011,SKU0061,10,0,0,Dairy,16.857142857142858
2026-01-03,ST011,SKU0062,8,0,0,Grocery,21.857142857142858
2026-01-04,ST011,SKU0062,26,0,0,Grocery,18.714285714285715
2026-01-05,ST011,SKU0062,15,0,0,Grocery,19.285714285714285
2026-01-06,ST011,SKU0062,8,0,0,Grocery,20.857142857142858
2026-01-07,ST011,SKU0062,41,0,0,Grocery,16.142857142857142
2026-01-08,ST011,SKU0062,2,0,0,Grocery,21.142857142857142
2026-01-09,ST011,SKU0062,39,0,0,Grocery,15.428571428571429
2026-01-10,ST011,SKU0062,8,0,0,Grocery,19.857142857142858
2026-01-11,ST011,SKU0062,11,0,0,Grocery,19.857142857142858
2026-01-12,ST011,SKU0062,24,0,0,Grocery,17.714285714285715
2026-01-13,ST011,SKU0062,11,0,0,Grocery,19.0
2026-01-14,ST011,SKU0062,13,0,0,Grocery,19.428571428571427
2026-01-15,ST011,SKU0062,8,0,0,Grocery,15.428571428571429
2026-01-16,ST011,SKU0062,23,0,0,Grocery,16.285714285714285
2026-01-17,ST011,SKU0062,13,0,0,Grocery,14.0
2026-01-18,ST011,SKU0062,16,0,0,Grocery,14.714285714285714
2026-01-19,ST011,SKU0062,20,0,0,Grocery,15.428571428571429
2026-01-20,ST011,SKU0062,9,0,0,Grocery,14.857142857142858
2026-01-21,ST011,SKU0062,19,0,0,Grocery,14.571428571428571
2026-01-22,ST011,SKU0062,17,0,0,Grocery,15.428571428571429
2026-01-23,ST011,SKU0062,41,0,0,Grocery,16.714285714285715
2026-01-24,ST011,SKU0062,10,0,0,Grocery,19.285714285714285
2026-01-25,ST011,SKU0062,26,0,0,Grocery,18.857142857142858
2026-01-26,ST011,SKU0062,10,0,0,Grocery,20.285714285714285
2026-01-27,ST011,SKU0062,15,0,0,Grocery,18.857142857142858
2026-01-28,ST011,SKU0062,35,0,0,Grocery,19.714285714285715
2026-01-29,ST011,SKU0062,26,0,0,Grocery,22.0
2026-01-30,ST011,SKU0062,11,0,0,Grocery,23.285714285714285
2026-01-03,ST011,SKU0063,7,0,0,Personal Care,9.714285714285714
2026-01-04,ST011,SKU0063,3,0,0,Personal Care,9.857142857142858
2026-01-05,ST011,SKU0063,5,0,0,Personal Care,9.428571428571429
2026-01-06,ST011,SKU0063,9,0,0,Personal Care,9.714285714285714
2026-01-07,ST011,SKU0063,1,0,0,Personal Care,9.285714285714286
2026-01-08,ST011,SKU0063,4,0,0,Personal Care,9.0
2026-01-09,ST011,SKU0063,14,0,0,Personal Care,6.857142857142857
2026-01-10,ST011,SKU0063,2,0,0,Personal Care,6.142857142857143
2026-01-11,ST011,SKU0063,3,0,0,Personal Care,5.428571428571429
2026-01-12,ST011,SKU0063,2,0,0,Personal Care,5.428571428571429
2026-01-13,ST011,SKU0063,5,0,0,Personal Care,5.0
2026-01-14,ST011,SKU0063,8,0,0,Personal Care,4.428571428571429
2026-01-15,ST011,SKU0063,0,0,0,Personal Care,5.428571428571429
2026-01-16,ST011,SKU0063,3,0,0,Personal Care,4.857142857142857
2026-01-17,ST011,SKU0063,6,0,0,Personal Care,3.2857142857142856
2026-01-18,ST011,SKU0063,6,0,0,Personal Care,3.857142857142857
2026-01-19,ST011,SKU0063,3,0,0,Personal Care,4.285714285714286
2026-01-20,ST011,SKU0063,1,0,0,Personal Care,4.428571428571429
2026-01-21,ST011,SKU0063,6,0,0,Personal Care,3.857142857142857
2026-01-22,ST011,SKU0063,3,0,0,Personal Care,3.5714285714285716
2026-01-23,ST011,SKU0063,3,0,0,Personal Care,4.0
2026-01-24,ST011,SKU0063,5,0,0,Personal Care,4.0
2026-01-25,ST011,SKU0063,2,0,0,Personal Care,3.857142857142857
2026-01-26,ST011,SKU0063,2,0,0,Personal Care,3.2857142857142856
2026-01-27,ST011,SKU0063,7,0,0,Personal Care,3.142857142857143
2026-01-28,ST011,SKU0063,1,0,0,Personal Care,4.0
2026-01-29,ST011,SKU0063,7,0,0,Personal Care,3.2857142857142856
2026-01-30,ST011,SKU0063,2,0,0,Personal Care,3.857142857142857
2026-01-03,ST011,SKU0064,12,0,0,Personal Care,9.857142857142858
2026-01-04,ST011,SKU0064,4,0,0,Personal Care,9.428571428571429
2026-01-05,ST011,SKU0064,6,0,0,Personal Care,9.857142857142858
2026-01-06,ST011,SKU0064,1,0,0,Personal Care,8.142857142857142
2026-01-07,ST011,SKU0064,5,0,0,Personal Care,6.571428571428571
2026-01-08,ST011,SKU0064,1,0,0,Personal Care,6.714285714285714
2026-01-09,ST011,SKU0064,5,0,0,Personal Care,5.857142857142857
2026-01-10,ST011,SKU0064,3,0,0,Personal Care,4.857142857142857
2026-01-11,ST011,SKU0064,13,0,0,Personal Care,3.5714285714285716
2026-01-12,ST011,SKU0064,4,0,0,Personal Care,4.857142857142857
2026-01-13,ST011,SKU0064,14,0,0,Personal Care,4.571428571428571
2026-01-14,ST011,SKU0064,3,0,0,Personal Care,6.428571428571429
2026-01-15,ST011,SKU0064,2,0,0,Personal Care,6.142857142857143
2026-01-16,ST011,SKU0064,14,0,0,Personal Care,6.285714285714286
2026-01-17,ST011,SKU0064,3,0,0,Personal Care,7.571428571428571
2026-01-18,ST011,SKU0064,13,0,0,Personal Care,7.571428571428571
2026-01-19,ST011,SKU0064,5,0,0,Personal Care,7.571428571428571
2026-01-20,ST011,SKU0064,17,0,0,Personal Care,7.714285714285714
2026-01-21,ST011,SKU0064,7,0,0,Personal Care,8.142857142857142
2026-01-22,ST011,SKU0064,7,0,0,Personal Care,8.714285714285714
2026-01-23,ST011,SKU0064,11,0,0,Personal Care,9.428571428571429
2026-01-24,ST011,SKU0064,8,0,0,Personal Care,9.0
2026-01-25,ST011,SKU0064,6,0,0,Personal Care,9.714285714285714
2026-01-26,ST011,SKU0064,5,0,0,Personal Care,8.714285714285714
2026-01-27,ST011,SKU0064,5,0,0,Personal Care,8.714285714285714
2026-01-28,ST011,SKU0064,1,0,0,Personal Care,7.0
2026-01-29,ST011,SKU0064,5,0,0,Personal Care,6.142857142857143
2026-01-30,ST011,SKU0064,3,0,0,Personal Care,5.857142857142857
2026-01-03,ST011,SKU0065,3,0,0,Personal Care,6.571428571428571
2026-01-04,ST011,SKU0065,6,0,0,Personal Care,6.0
2026-01-05,ST011,SKU0065,3,0,0,Personal Care,5.285714285714286
2026-01-06,ST011,SKU0065,1,0,0,Personal Care,3.7142857142857144
2026-01-07,ST011,SKU0065,9,0,0,Personal Care,3.5714285714285716
2026-01-08,ST011,SKU0065,2,0,0,Personal Care,4.428571428571429
2026-01-09,ST011,SKU0065,0,0,0,Personal Care,3.5714285714285716
2026-01-10,ST011,SKU0065,6,0,0,Personal Care,3.4285714285714284
2026-01-11,ST011,SKU0065,6,0,0,Personal Care,3.857142857142857
2026-01-12,ST011,SKU0065,2,0,0,Personal Care,3.857142857142857
2026-01-13,ST011,SKU0065,4,0,0,Personal Care,3.7142857142857144
2026-01-14,ST011,SKU0065,5,0,0,Personal Care,4.142857142857143
2026-01-15,ST011,SKU0065,6,0,0,Personal Care,3.5714285714285716
2026-01-16,ST011,SKU0065,5,0,0,Personal Care,4.142857142857143
2026-01-17,ST011,SKU0065,2,0,0,Personal Care,4.857142857142857
2026-01-18,ST011,SKU0065,7,0,0,Personal Care,4.285714285714286
2026-01-19,ST011,SKU0065,3,0,0,Personal Care,4.428571428571429
2026-01-20,ST011,SKU0065,4,0,0,Personal Care,4.571428571428571
2026-01-21,ST011,SKU0065,1,0,0,Personal Care,4.571428571428571
2026-01-22,ST011,SKU0065,6,0,0,Personal Care,4.0
2026-01-23,ST011,SKU0065,2,0,0,Personal Care,4.0
2026-01-24,ST011,SKU0065,5,0,0,Personal Care,3.5714285714285716
2026-01-25,ST011,SKU0065,0,0,0,Personal Care,4.0
2026-01-26,ST011,SKU0065,0,0,0,Personal Care,3.0
2026-01-27,ST011,SKU0065,2,0,0,Personal Care,2.5714285714285716
2026-01-28,ST011,SKU0065,4,0,0,Personal Care,2.2857142857142856
2026-01-29,ST011,SKU0065,5,0,0,Personal Care,2.7142857142857144
2026-01-30,ST011,SKU0065,13,0,0,Personal Care,2.5714285714285716
2026-01-03,ST011,SKU0066,14,0,0,Snacks,12.571428571428571
2026-01-04,ST011,SKU0066,7,0,0,Snacks,12.428571428571429
2026-01-05,ST011,SKU0066,7,0,0,Snacks,11.571428571428571
2026-01-06,ST011,SKU0066,10,0,0,Snacks,10.285714285714286
2026-01-07,ST011,SKU0066,10,0,0,Snacks,10.571428571428571
2026-01-08,ST011,SKU0066,20,0,0,Snacks,10.0
2026-01-09,ST011,SKU0066,19,0,0,Snacks,11.0
2026-01-10,ST011,SKU0066,35,0,0,Snacks,12.428571428571429
2026-01-11,ST011,SKU0066,4,0,0,Snacks,15.428571428571429
2026-01-12,ST011,SKU0066,3,0,0,Snacks,15.0
2026-01-13,ST011,SKU0066,17,0,0,Snacks,14.428571428571429
2026-01-14,ST011,SKU0066,4,0,0,Snacks,15.428571428571429
2026-01-15,ST011,SKU0066,7,0,0,Snacks,14.571428571428571
