date,store_id,sku_id,on_hand_units,stockout_flag,days_of_cover,lead_time_days,safety_stock,avg_daily_demand,category,shelf_life_days,safety_stock_days,inventory_risk,recommended_action
2026-01-30,ST005,SKU0087,0,1,0.0,0.0,0.0,2.789473684210526,Home Care,357,0.0,Healthy,No Action
2026-01-30,ST005,SKU0088,0,1,0.0,0.0,0.0,8.631578947368421,Dairy,19,0.0,Healthy,No Action
2026-01-30,ST005,SKU0089,0,1,0.0,0.0,0.0,6.754385964912281,Beverages,338,0.0,Healthy,No Action
2026-01-30,ST005,SKU0090,0,1,0.0,0.0,0.0,6.052631578947368,Beverages,416,0.0,Healthy,No Action
2026-01-30,ST006,SKU0001,0,1,0.0,0.0,0.0,4.192982456140351,Personal Care,510,0.0,Healthy,No Action
2026-01-30,ST006,SKU0002,0,1,0.0,0.0,0.0,3.56140350877193,Home Care,536,0.0,Healthy,No Action
2026-01-30,ST006,SKU0003,0,1,0.0,0.0,0.0,9.263157894736842,Snacks,396,0.0,Healthy,No Action
2026-01-30,ST006,SKU0004,0,1,0.0,0.0,0.0,8.771929824561404,Snacks,420,0.0,Healthy,No Action
2026-01-30,ST006,SKU0005,0,1,0.0,0.0,0.0,7.0,Beverages,373,0.0,Healthy,No Action
2026-01-30,ST006,SKU0006,0,1,0.0,0.0,0.0,11.614035087719298,Dairy,21,0.0,Healthy,No Action
2026-01-30,ST006,SKU0007,0,1,0.0,0.0,0.0,12.087719298245617,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST006,SKU0008,0,1,0.0,0.0,0.0,7.87719298245614,Beverages,507,0.0,Healthy,No Action
2026-01-30,ST006,SKU0009,0,1,0.0,0.0,0.0,3.5789473684210527,Home Care,585,0.0,Healthy,No Action
2026-01-30,ST006,SKU0010,0,1,0.0,0.0,0.0,3.947368421052632,Home Care,703,0.0,Healthy,No Action
2026-01-30,ST006,SKU0011,0,1,0.0,0.0,0.0,7.192982456140351,Beverages,295,0.0,Healthy,No Action
2026-01-30,ST006,SKU0012,0,1,0.0,0.0,0.0,11.912280701754383,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST006,SKU0013,0,1,0.0,0.0,0.0,7.701754385964913,Beverages,569,0.0,Healthy,No Action
2026-01-30,ST006,SKU0014,0,1,0.0,0.0,0.0,8.508771929824562,Snacks,238,0.0,Healthy,No Action
2026-01-30,ST006,SKU0015,0,1,0.0,0.0,0.0,8.24561403508772,Beverages,548,0.0,Healthy,No Action
2026-01-30,ST006,SKU0016,0,1,0.0,0.0,0.0,8.87719298245614,Snacks,667,0.0,Healthy,No Action
2026-01-30,ST006,SKU0017,0,1,0.0,0.0,0.0,8.929824561403509,Beverages,402,0.0,Healthy,No Action
2026-01-30,ST006,SKU0018,0,1,0.0,0.0,0.0,3.631578947368421,Home Care,527,0.0,Healthy,No Action
2026-01-30,ST006,SKU0019,0,1,0.0,0.0,0.0,15.912280701754383,Grocery,19,0.0,Healthy,No Action
2026-01-30,ST006,SKU0020,0,1,0.0,0.0,0.0,7.12280701754386,Beverages,304,0.0,Healthy,No Action
2026-01-30,ST006,SKU0021,0,1,0.0,0.0,0.0,10.578947368421051,Dairy,12,0.0,Healthy,No Action
2026-01-30,ST006,SKU0022,0,1,0.0,0.0,0.0,8.771929824561404,Snacks,254,0.0,Healthy,No Action
2026-01-30,ST006,SKU0023,0,1,0.0,0.0,0.0,10.333333333333334,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST006,SKU0024,0,1,0.0,0.0,0.0,8.912280701754385,Beverages,491,0.0,Healthy,No Action
2026-01-30,ST006,SKU0025,0,1,0.0,0.0,0.0,7.508771929824562,Beverages,565,0.0,Healthy,No Action
2026-01-30,ST006,SKU0026,0,1,0.0,0.0,0.0,3.245614035087719,Home Care,472,0.0,Healthy,No Action
2026-01-30,ST006,SKU0027,0,1,0.0,0.0,0.0,2.824561403508772,Home Care,347,0.0,Healthy,No Action
2026-01-30,ST006,SKU0028,0,1,0.0,0.0,0.0,3.947368421052632,Personal Care,514,0.0,Healthy,No Action
2026-01-30,ST006,SKU0029,0,1,0.0,0.0,0.0,8.75438596491228,Snacks,341,0.0,Healthy,No Action
2026-01-30,ST006,SKU0030,0,1,0.0,0.0,0.0,3.754385964912281,Home Care,273,0.0,Healthy,No Action
2026-01-30,ST006,SKU0031,0,1,0.0,0.0,0.0,7.754385964912281,Beverages,587,0.0,Healthy,No Action
2026-01-30,ST006,SKU0032,0,1,0.0,0.0,0.0,9.280701754385966,Snacks,576,0.0,Healthy,No Action
2026-01-30,ST006,SKU0033,0,1,0.0,0.0,0.0,12.894736842105264,Grocery,20,0.0,Healthy,No Action
2026-01-30,ST006,SKU0034,0,1,0.0,0.0,0.0,4.052631578947368,Personal Care,580,0.0,Healthy,No Action
2026-01-30,ST006,SKU0035,0,1,0.0,0.0,0.0,3.912280701754386,Home Care,271,0.0,Healthy,No Action
2026-01-30,ST006,SKU0036,0,1,0.0,0.0,0.0,14.508771929824562,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST006,SKU0037,0,1,0.0,0.0,0.0,11.31578947368421,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST006,SKU0038,0,1,0.0,1.0,12.068992224219496,13.12280701754386,Grocery,15,0.9196959315247477,Stockout Risk,Urgent Replenishment
2026-01-30,ST006,SKU0039,0,1,0.0,0.0,0.0,4.157894736842105,Home Care,296,0.0,Healthy,No Action
2026-01-30,ST006,SKU0040,0,1,0.0,0.0,0.0,7.736842105263157,Beverages,307,0.0,Healthy,No Action
2026-01-30,ST006,SKU0041,0,1,0.0,0.0,0.0,3.175438596491228,Personal Care,492,0.0,Healthy,No Action
2026-01-30,ST006,SKU0042,0,1,0.0,0.0,0.0,8.87719298245614,Snacks,248,0.0,Healthy,No Action
2026-01-30,ST006,SKU0043,0,1,0.0,0.0,0.0,3.9649122807017534,Personal Care,344,0.0,Healthy,No Action
2026-01-30,ST006,SKU0044,0,1,0.0,0.0,0.0,15.070175438596491,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST006,SKU0045,0,1,0.0,0.0,0.0,8.157894736842104,Beverages,424,0.0,Healthy,No Action
2026-01-30,ST006,SKU0046,0,1,0.0,0.0,0.0,8.280701754385966,Beverages,375,0.0,Healthy,No Action
2026-01-30,ST006,SKU0047,0,1,0.0,0.0,0.0,11.070175438596491,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST006,SKU0048,0,1,0.0,0.0,0.0,13.75438596491228,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST006,SKU0049,0,1,0.0,0.0,0.0,8.263157894736842,Beverages,656,0.0,Healthy,No Action
2026-01-30,ST006,SKU0050,0,1,0.0,4.0,16.43245573563974,8.75438596491228,Snacks,635,1.877054061986904,Stockout Risk,Urgent Replenishment
2026-01-30,ST006,SKU0051,0,1,0.0,0.0,0.0,13.070175438596491,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST006,SKU0052,0,1,0.0,0.0,0.0,9.140350877192985,Snacks,292,0.0,Healthy,No Action
2026-01-30,ST006,SKU0053,0,1,0.0,0.0,0.0,11.929824561403509,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST006,SKU0054,0,1,0.0,0.0,0.0,7.543859649122807,Beverages,668,0.0,Healthy,No Action
2026-01-30,ST006,SKU0055,0,1,0.0,0.0,0.0,13.736842105263158,Grocery,18,0.0,Healthy,No Action
2026-01-30,ST006,SKU0056,0,1,0.0,0.0,0.0,3.8947368421052633,Home Care,442,0.0,Healthy,No Action
2026-01-30,ST006,SKU0057,0,1,0.0,0.0,0.0,7.929824561403507,Beverages,648,0.0,Healthy,No Action
2026-01-30,ST006,SKU0058,0,1,0.0,0.0,0.0,8.596491228070175,Snacks,217,0.0,Healthy,No Action
2026-01-30,ST006,SKU0059,0,1,0.0,0.0,0.0,3.684210526315789,Personal Care,571,0.0,Healthy,No Action
2026-01-30,ST006,SKU0060,0,1,0.0,0.0,0.0,12.947368421052632,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST006,SKU0061,0,1,0.0,0.0,0.0,11.175438596491228,Dairy,15,0.0,Healthy,No Action
2026-01-30,ST006,SKU0062,0,1,0.0,0.0,0.0,12.491228070175438,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST006,SKU0063,0,1,0.0,0.0,0.0,4.7368421052631575,Personal Care,227,0.0,Healthy,No Action
2026-01-30,ST006,SKU0064,0,1,0.0,5.0,7.922493733344775,3.526315789473684,Personal Care,651,2.246677327366429,Stockout Risk,Urgent Replenishment
2026-01-30,ST006,SKU0065,0,1,0.0,6.0,10.37304968533536,3.8596491228070176,Personal Care,259,2.687562873018707,Stockout Risk,Urgent Replenishment
2026-01-30,ST006,SKU0066,0,1,0.0,0.0,0.0,8.578947368421053,Snacks,413,0.0,Healthy,No Action
2026-01-30,ST006,SKU0067,0,1,0.0,0.0,0.0,7.526315789473684,Beverages,595,0.0,Healthy,No Action
2026-01-30,ST006,SKU0068,0,1,0.0,0.0,0.0,9.070175438596491,Snacks,608,0.0,Healthy,No Action
2026-01-30,ST006,SKU0069,0,1,0.0,0.0,0.0,12.175438596491228,Grocery,12,0.0,Healthy,No Action
2026-01-30,ST006,SKU0070,0,1,0.0,0.0,0.0,4.578947368421052,Personal Care,414,0.0,Healthy,No Action
2026-01-30,ST006,SKU0071,0,1,0.0,0.0,0.0,14.157894736842104,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST006,SKU0072,0,1,0.0,0.0,0.0,9.842105263157896,Snacks,585,0.0,Healthy,No Action
2026-01-30,ST006,SKU0073,0,1,0.0,0.0,0.0,9.87719298245614,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST006,SKU0074,0,1,0.0,0.0,0.0,14.070175438596491,Grocery,10,0.0,Healthy,No Action
2026-01-30,ST006,SKU0075,0,1,0.0,5.0,24.945826172349005,9.771929824561404,Snacks,316,2.5528044736515136,Stockout Risk,Urgent Replenishment
2026-01-30,ST006,SKU0076,0,1,0.0,0.0,0.0,3.649122807017544,Home Care,457,0.0,Healthy,No Action
2026-01-30,ST006,SKU0077,0,1,0.0,0.0,0.0,11.982456140350877,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST006,SKU0078,0,1,0.0,0.0,0.0,12.473684210526317,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST006,SKU0079,0,1,0.0,0.0,0.0,3.8947368421052633,Personal Care,624,0.0,Healthy,No Action
2026-01-30,ST006,SKU0080,0,1,0.0,0.0,0.0,8.087719298245615,Beverages,690,0.0,Healthy,No Action
2026-01-30,ST006,SKU0081,0,1,0.0,0.0,0.0,4.105263157894737,Personal Care,363,0.0,Healthy,No Action
2026-01-30,ST006,SKU0082,0,1,0.0,0.0,0.0,13.192982456140353,Grocery,17,0.0,Healthy,No Action
2026-01-30,ST006,SKU0083,0,1,0.0,0.0,0.0,3.421052631578948,Home Care,474,0.0,Healthy,No Action
2026-01-30,ST006,SKU0084,0,1,0.0,0.0,0.0,3.1578947368421053,Home Care,711,0.0,Healthy,No Action
2026-01-30,ST006,SKU0085,0,1,0.0,0.0,0.0,15.052631578947368,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST006,SKU0086,0,1,0.0,0.0,0.0,4.43859649122807,Personal Care,339,0.0,Healthy,No Action
2026-01-30,ST006,SKU0087,0,1,0.0,0.0,0.0,3.789473684210526,Home Care,357,0.0,Healthy,No Action
2026-01-30,ST006,SKU0088,0,1,0.0,0.0,0.0,9.596491228070176,Dairy,19,0.0,Healthy,No Action
2026-01-30,ST006,SKU0089,0,1,0.0,0.0,0.0,9.385964912280702,Beverages,338,0.0,Healthy,No Action
2026-01-30,ST006,SKU0090,0,1,0.0,0.0,0.0,6.842105263157895,Beverages,416,0.0,Healthy,No Action
2026-01-30,ST007,SKU0001,0,1,0.0,0.0,0.0,2.701754385964912,Personal Care,510,0.0,Healthy,No Action
2026-01-30,ST007,SKU0002,0,1,0.0,0.0,0.0,2.912280701754386,Home Care,536,0.0,Healthy,No Action
2026-01-30,ST007,SKU0003,0,1,0.0,0.0,0.0,8.596491228070175,Snacks,396,0.0,Healthy,No Action
2026-01-30,ST007,SKU0004,0,1,0.0,0.0,0.0,7.947368421052632,Snacks,420,0.0,Healthy,No Action
2026-01-30,ST007,SKU0005,0,1,0.0,0.0,0.0,7.543859649122807,Beverages,373,0.0,Healthy,No Action
2026-01-30,ST007,SKU0006,0,1,0.0,0.0,0.0,9.842105263157896,Dairy,21,0.0,Healthy,No Action
2026-01-30,ST007,SKU0007,0,1,0.0,1.0,9.681341542376776,9.964912280701755,Dairy,8,0.9715430773159792,Stockout Risk,Urgent Replenishment
2026-01-30,ST007,SKU0008,0,1,0.0,0.0,0.0,6.052631578947368,Beverages,507,0.0,Healthy,No Action
2026-01-30,ST007,SKU0009,0,1,0.0,0.0,0.0,3.0,Home Care,585,0.0,Healthy,No Action
2026-01-30,ST007,SKU0010,0,1,0.0,0.0,0.0,3.192982456140351,Home Care,703,0.0,Healthy,No Action
2026-01-30,ST007,SKU0011,0,1,0.0,0.0,0.0,7.754385964912281,Beverages,295,0.0,Healthy,No Action
2026-01-30,ST007,SKU0012,0,1,0.0,3.0,18.704727675270096,9.947368421052632,Dairy,18,1.8803694488366762,Stockout Risk,Urgent Replenishment
2026-01-30,ST007,SKU0013,0,1,0.0,0.0,0.0,7.385964912280702,Beverages,569,0.0,Healthy,No Action
2026-01-30,ST007,SKU0014,0,1,0.0,0.0,0.0,6.666666666666667,Snacks,238,0.0,Healthy,No Action
2026-01-30,ST007,SKU0015,0,1,0.0,0.0,0.0,7.894736842105263,Beverages,548,0.0,Healthy,No Action
2026-01-30,ST007,SKU0016,0,1,0.0,0.0,0.0,7.491228070175438,Snacks,667,0.0,Healthy,No Action
2026-01-30,ST007,SKU0017,0,1,0.0,0.0,0.0,7.12280701754386,Beverages,402,0.0,Healthy,No Action
2026-01-30,ST007,SKU0018,0,1,0.0,0.0,0.0,3.736842105263158,Home Care,527,0.0,Healthy,No Action
2026-01-30,ST007,SKU0019,0,1,0.0,0.0,0.0,12.701754385964913,Grocery,19,0.0,Healthy,No Action
2026-01-30,ST007,SKU0020,0,1,0.0,0.0,0.0,7.982456140350878,Beverages,304,0.0,Healthy,No Action
2026-01-30,ST007,SKU0021,0,1,0.0,0.0,0.0,9.596491228070176,Dairy,12,0.0,Healthy,No Action
2026-01-30,ST007,SKU0022,0,1,0.0,0.0,0.0,7.894736842105263,Snacks,254,0.0,Healthy,No Action
2026-01-30,ST007,SKU0023,0,1,0.0,0.0,0.0,9.842105263157896,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST007,SKU0024,0,1,0.0,0.0,0.0,6.912280701754386,Beverages,491,0.0,Healthy,No Action
2026-01-30,ST007,SKU0025,0,1,0.0,0.0,0.0,7.736842105263157,Beverages,565,0.0,Healthy,No Action
2026-01-30,ST007,SKU0026,0,1,0.0,0.0,0.0,3.3859649122807016,Home Care,472,0.0,Healthy,No Action
2026-01-30,ST007,SKU0027,0,1,0.0,0.0,0.0,3.192982456140351,Home Care,347,0.0,Healthy,No Action
2026-01-30,ST007,SKU0028,0,1,0.0,0.0,0.0,3.2280701754385963,Personal Care,514,0.0,Healthy,No Action
2026-01-30,ST007,SKU0029,0,1,0.0,0.0,0.0,7.315789473684211,Snacks,341,0.0,Healthy,No Action
2026-01-30,ST007,SKU0030,0,1,0.0,0.0,0.0,3.333333333333333,Home Care,273,0.0,Healthy,No Action
2026-01-30,ST007,SKU0031,0,1,0.0,0.0,0.0,7.543859649122807,Beverages,587,0.0,Healthy,No Action
2026-01-30,ST007,SKU0032,0,1,0.0,0.0,0.0,8.421052631578947,Snacks,576,0.0,Healthy,No Action
2026-01-30,ST007,SKU0033,0,1,0.0,0.0,0.0,13.36842105263158,Grocery,20,0.0,Healthy,No Action
2026-01-30,ST007,SKU0034,0,1,0.0,0.0,0.0,3.754385964912281,Personal Care,580,0.0,Healthy,No Action
2026-01-30,ST007,SKU0035,0,1,0.0,0.0,0.0,3.0701754385964914,Home Care,271,0.0,Healthy,No Action
2026-01-30,ST007,SKU0036,0,1,0.0,0.0,0.0,12.263157894736842,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST007,SKU0037,0,1,0.0,0.0,0.0,10.842105263157896,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST007,SKU0038,0,1,0.0,0.0,0.0,14.0,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST007,SKU0039,0,1,0.0,0.0,0.0,3.0526315789473686,Home Care,296,0.0,Healthy,No Action
2026-01-30,ST007,SKU0040,0,1,0.0,0.0,0.0,7.315789473684211,Beverages,307,0.0,Healthy,No Action
2026-01-30,ST007,SKU0041,0,1,0.0,0.0,0.0,3.8596491228070176,Personal Care,492,0.0,Healthy,No Action
2026-01-30,ST007,SKU0042,0,1,0.0,0.0,0.0,7.333333333333333,Snacks,248,0.0,Healthy,No Action
2026-01-30,ST007,SKU0043,0,1,0.0,0.0,0.0,3.543859649122807,Personal Care,344,0.0,Healthy,No Action
2026-01-30,ST007,SKU0044,0,1,0.0,0.0,0.0,10.75438596491228,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST007,SKU0045,0,1,0.0,0.0,0.0,6.526315789473684,Beverages,424,0.0,Healthy,No Action
2026-01-30,ST007,SKU0046,0,1,0.0,0.0,0.0,6.947368421052632,Beverages,375,0.0,Healthy,No Action
2026-01-30,ST007,SKU0047,0,1,0.0,0.0,0.0,10.210526315789474,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST007,SKU0048,0,1,0.0,0.0,0.0,13.68421052631579,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST007,SKU0049,0,1,0.0,0.0,0.0,7.263157894736842,Beverages,656,0.0,Healthy,No Action
2026-01-30,ST007,SKU0050,0,1,0.0,0.0,0.0,8.631578947368421,Snacks,635,0.0,Healthy,No Action
2026-01-30,ST007,SKU0051,0,1,0.0,0.0,0.0,12.491228070175438,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST007,SKU0052,0,1,0.0,0.0,0.0,7.947368421052632,Snacks,292,0.0,Healthy,No Action
2026-01-30,ST007,SKU0053,0,1,0.0,0.0,0.0,11.385964912280702,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST007,SKU0054,0,1,0.0,0.0,0.0,6.754385964912281,Beverages,668,0.0,Healthy,No Action
2026-01-30,ST007,SKU0055,0,1,0.0,0.0,0.0,12.31578947368421,Grocery,18,0.0,Healthy,No Action
2026-01-30,ST007,SKU0056,0,1,0.0,0.0,0.0,3.3684210526315788,Home Care,442,0.0,Healthy,No Action
2026-01-30,ST007,SKU0057,0,1,0.0,0.0,0.0,7.192982456140351,Beverages,648,0.0,Healthy,No Action
2026-01-30,ST007,SKU0058,0,1,0.0,0.0,0.0,7.157894736842105,Snacks,217,0.0,Healthy,No Action
2026-01-30,ST007,SKU0059,0,1,0.0,0.0,0.0,3.842105263157895,Personal Care,571,0.0,Healthy,No Action
2026-01-30,ST007,SKU0060,0,1,0.0,0.0,0.0,14.157894736842104,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST007,SKU0061,0,1,0.0,0.0,0.0,9.649122807017545,Dairy,15,0.0,Healthy,No Action
2026-01-30,ST007,SKU0062,0,1,0.0,0.0,0.0,12.36842105263158,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST007,SKU0063,0,1,0.0,0.0,0.0,4.4035087719298245,Personal Care,227,0.0,Healthy,No Action
2026-01-30,ST007,SKU0064,0,1,0.0,0.0,0.0,3.684210526315789,Personal Care,651,0.0,Healthy,No Action
2026-01-30,ST007,SKU0065,0,1,0.0,0.0,0.0,3.824561403508772,Personal Care,259,0.0,Healthy,No Action
2026-01-30,ST007,SKU0066,0,1,0.0,4.0,15.351777345609628,7.701754385964913,Snacks,413,1.993283163325168,Stockout Risk,Urgent Replenishment
2026-01-30,ST007,SKU0067,0,1,0.0,0.0,0.0,6.684210526315789,Beverages,595,0.0,Healthy,No Action
2026-01-30,ST007,SKU0068,0,1,0.0,4.0,23.335108596984988,9.12280701754386,Snacks,608,2.5578869039002776,Stockout Risk,Urgent Replenishment
2026-01-30,ST007,SKU0069,0,1,0.0,0.0,0.0,13.719298245614034,Grocery,12,0.0,Healthy,No Action
2026-01-30,ST007,SKU0070,0,1,0.0,0.0,0.0,3.56140350877193,Personal Care,414,0.0,Healthy,No Action
2026-01-30,ST007,SKU0071,0,1,0.0,0.0,0.0,12.578947368421051,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST007,SKU0072,0,1,0.0,0.0,0.0,7.56140350877193,Snacks,585,0.0,Healthy,No Action
2026-01-30,ST007,SKU0073,0,1,0.0,0.0,0.0,10.298245614035087,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST007,SKU0074,0,1,0.0,0.0,0.0,13.964912280701755,Grocery,10,0.0,Healthy,No Action
2026-01-30,ST007,SKU0075,0,1,0.0,0.0,0.0,7.473684210526316,Snacks,316,0.0,Healthy,No Action
2026-01-30,ST007,SKU0076,0,1,0.0,0.0,0.0,3.280701754385965,Home Care,457,0.0,Healthy,No Action
2026-01-30,ST007,SKU0077,0,1,0.0,0.0,0.0,12.052631578947368,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST007,SKU0078,0,1,0.0,0.0,0.0,9.31578947368421,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST007,SKU0079,0,1,0.0,0.0,0.0,4.017543859649122,Personal Care,624,0.0,Healthy,No Action
2026-01-30,ST007,SKU0080,0,1,0.0,0.0,0.0,6.43859649122807,Beverages,690,0.0,Healthy,No Action
2026-01-30,ST007,SKU0081,0,1,0.0,0.0,0.0,3.0350877192982457,Personal Care,363,0.0,Healthy,No Action
2026-01-30,ST007,SKU0082,0,1,0.0,0.0,0.0,12.350877192982455,Grocery,17,0.0,Healthy,No Action
2026-01-30,ST007,SKU0083,0,1,0.0,0.0,0.0,3.12280701754386,Home Care,474,0.0,Healthy,No Action
2026-01-30,ST007,SKU0084,0,1,0.0,0.0,0.0,3.2280701754385963,Home Care,711,0.0,Healthy,No Action
2026-01-30,ST007,SKU0085,0,1,0.0,0.0,0.0,12.68421052631579,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST007,SKU0086,0,1,0.0,0.0,0.0,4.035087719298246,Personal Care,339,0.0,Healthy,No Action
2026-01-30,ST007,SKU0087,0,1,0.0,0.0,0.0,3.684210526315789,Home Care,357,0.0,Healthy,No Action
2026-01-30,ST007,SKU0088,0,1,0.0,0.0,0.0,8.87719298245614,Dairy,19,0.0,Healthy,No Action
2026-01-30,ST007,SKU0089,0,1,0.0,0.0,0.0,7.087719298245614,Beverages,338,0.0,Healthy,No Action
2026-01-30,ST007,SKU0090,0,1,0.0,0.0,0.0,7.192982456140351,Beverages,416,0.0,Healthy,No Action
2026-01-30,ST008,SKU0001,0,1,0.0,0.0,0.0,5.421052631578948,Personal Care,510,0.0,Healthy,No Action
2026-01-30,ST008,SKU0002,0,1,0.0,0.0,0.0,4.56140350877193,Home Care,536,0.0,Healthy,No Action
2026-01-30,ST008,SKU0003,0,1,0.0,0.0,0.0,10.403508771929824,Snacks,396,0.0,Healthy,No Action
2026-01-30,ST008,SKU0004,0,1,0.0,0.0,0.0,13.508771929824562,Snacks,420,0.0,Healthy,No Action
2026-01-30,ST008,SKU0005,0,1,0.0,0.0,0.0,10.473684210526317,Beverages,373,0.0,Healthy,No Action
2026-01-30,ST008,SKU0006,0,1,0.0,0.0,0.0,12.807017543859647,Dairy,21,0.0,Healthy,No Action
2026-01-30,ST008,SKU0007,0,1,0.0,0.0,0.0,13.210526315789474,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST008,SKU0008,0,1,0.0,0.0,0.0,11.68421052631579,Beverages,507,0.0,Healthy,No Action
2026-01-30,ST008,SKU0009,0,1,0.0,0.0,0.0,4.947368421052632,Home Care,585,0.0,Healthy,No Action
2026-01-30,ST008,SKU0010,0,1,0.0,0.0,0.0,4.9298245614035086,Home Care,703,0.0,Healthy,No Action
2026-01-30,ST008,SKU0011,0,1,0.0,0.0,0.0,10.912280701754383,Beverages,295,0.0,Healthy,No Action
2026-01-30,ST008,SKU0012,0,1,0.0,0.0,0.0,17.105263157894736,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST008,SKU0013,0,1,0.0,0.0,0.0,12.842105263157896,Beverages,569,0.0,Healthy,No Action
2026-01-30,ST008,SKU0014,0,1,0.0,0.0,0.0,11.87719298245614,Snacks,238,0.0,Healthy,No Action
2026-01-30,ST008,SKU0015,0,1,0.0,0.0,0.0,11.12280701754386,Beverages,548,0.0,Healthy,No Action
2026-01-30,ST008,SKU0016,0,1,0.0,5.0,27.648831281640128,13.192982456140353,Snacks,667,2.095722583847722,Stockout Risk,Urgent Replenishment
2026-01-30,ST008,SKU0017,0,1,0.0,0.0,0.0,10.701754385964913,Beverages,402,0.0,Healthy,No Action
2026-01-30,ST008,SKU0018,0,1,0.0,0.0,0.0,5.0701754385964914,Home Care,527,0.0,Healthy,No Action
2026-01-30,ST008,SKU0019,0,1,0.0,0.0,0.0,19.98245614035088,Grocery,19,0.0,Healthy,No Action
2026-01-30,ST008,SKU0020,0,1,0.0,0.0,0.0,11.578947368421051,Beverages,304,0.0,Healthy,No Action
2026-01-30,ST008,SKU0021,0,1,0.0,0.0,0.0,14.473684210526317,Dairy,12,0.0,Healthy,No Action
2026-01-30,ST008,SKU0022,0,1,0.0,0.0,0.0,10.894736842105264,Snacks,254,0.0,Healthy,No Action
2026-01-30,ST008,SKU0023,0,1,0.0,0.0,0.0,13.456140350877194,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST008,SKU0024,0,1,0.0,0.0,0.0,10.350877192982455,Beverages,491,0.0,Healthy,No Action
2026-01-30,ST008,SKU0025,0,1,0.0,0.0,0.0,10.035087719298245,Beverages,565,0.0,Healthy,No Action
2026-01-30,ST008,SKU0026,0,1,0.0,0.0,0.0,4.789473684210527,Home Care,472,0.0,Healthy,No Action
2026-01-30,ST008,SKU0027,0,1,0.0,0.0,0.0,5.0,Home Care,347,0.0,Healthy,No Action
2026-01-30,ST008,SKU0028,0,1,0.0,0.0,0.0,4.491228070175438,Personal Care,514,0.0,Healthy,No Action
2026-01-30,ST008,SKU0029,0,1,0.0,0.0,0.0,12.350877192982455,Snacks,341,0.0,Healthy,No Action
2026-01-30,ST008,SKU0030,0,1,0.0,0.0,0.0,4.912280701754386,Home Care,273,0.0,Healthy,No Action
2026-01-30,ST008,SKU0031,0,1,0.0,0.0,0.0,10.298245614035087,Beverages,587,0.0,Healthy,No Action
2026-01-30,ST008,SKU0032,0,1,0.0,0.0,0.0,12.070175438596491,Snacks,576,0.0,Healthy,No Action
2026-01-30,ST008,SKU0033,0,1,0.0,0.0,0.0,16.894736842105264,Grocery,20,0.0,Healthy,No Action
2026-01-30,ST008,SKU0034,0,1,0.0,0.0,0.0,4.56140350877193,Personal Care,580,0.0,Healthy,No Action
2026-01-30,ST008,SKU0035,0,1,0.0,0.0,0.0,4.578947368421052,Home Care,271,0.0,Healthy,No Action
2026-01-30,ST008,SKU0036,0,1,0.0,0.0,0.0,19.87719298245614,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST008,SKU0037,0,1,0.0,0.0,0.0,15.31578947368421,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST008,SKU0038,0,1,0.0,0.0,0.0,19.140350877192983,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST008,SKU0039,0,1,0.0,7.0,16.930758757517726,4.684210526315789,Home Care,296,3.614431644863335,Stockout Risk,Urgent Replenishment
2026-01-30,ST008,SKU0040,84,0,7.733333333333332,5.0,23.408605873639043,10.175438596491228,Beverages,307,2.300500922064527,Healthy,No Action
