store_id,sku_id,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,safety_stock,reorder_point,recommended_order_qty,on_hand_units,moq_units,shelf_life_days,store_size,store_capacity
ST006,SKU0049,8.263157894736842,5.908608477072952,0.0,0.95,0.0,0.0,24,0,24,656,M,10000
ST006,SKU0050,8.75438596491228,4.979532041102951,4.0,0.95,16.43245573563974,51.44999959528886,51,0,24,635,M,10000
ST006,SKU0051,13.070175438596491,9.462066463219648,0.0,0.95,0.0,0.0,12,0,12,11,M,10000
ST006,SKU0052,9.140350877192985,5.651923176138583,0.0,0.95,0.0,0.0,12,0,12,292,M,10000
ST006,SKU0053,11.929824561403509,7.50204650441371,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST006,SKU0054,7.543859649122807,3.770516142380228,0.0,0.95,0.0,0.0,6,0,6,668,M,10000
ST006,SKU0055,13.736842105263158,6.471162171482342,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST006,SKU0056,3.8947368421052633,3.057100695373663,0.0,0.95,0.0,0.0,6,0,6,442,M,10000
ST006,SKU0057,7.929824561403507,5.637437516672443,0.0,0.95,0.0,0.0,24,0,24,648,M,10000
ST006,SKU0058,8.596491228070175,4.988771854026682,0.0,0.95,0.0,0.0,24,0,24,217,M,10000
ST006,SKU0059,3.684210526315789,2.706855679413465,0.0,0.95,0.0,0.0,12,0,12,571,M,10000
ST006,SKU0060,12.947368421052632,8.65493470436618,0.0,0.95,0.0,0.0,12,0,12,11,M,10000
ST006,SKU0061,11.175438596491228,7.783046610186837,0.0,0.95,0.0,0.0,6,0,6,15,M,10000
ST006,SKU0062,12.491228070175438,6.5577729424639495,0.0,0.95,0.0,0.0,48,0,48,8,M,10000
ST006,SKU0063,4.7368421052631575,3.114059797282742,0.0,0.95,0.0,0.0,12,0,12,227,M,10000
ST006,SKU0064,3.526315789473684,2.1473011562515163,5.0,0.95,7.922493733344775,25.5540726807132,26,0,24,651,M,10000
ST006,SKU0065,3.8596491228070176,2.566533212687802,6.0,0.95,10.37304968533536,33.53094442217747,34,0,12,259,M,10000
ST006,SKU0066,8.578947368421053,5.257468729684373,0.0,0.95,0.0,0.0,12,0,12,413,M,10000
ST006,SKU0067,7.526315789473684,3.8036883564222186,0.0,0.95,0.0,0.0,24,0,24,595,M,10000
ST006,SKU0068,9.070175438596491,6.948431603922281,0.0,0.95,0.0,0.0,24,0,24,608,M,10000
ST006,SKU0069,12.175438596491228,7.176655625353099,0.0,0.95,0.0,0.0,24,0,24,12,M,10000
ST006,SKU0070,4.578947368421052,3.5904007357966363,0.0,0.95,0.0,0.0,48,0,48,414,M,10000
ST006,SKU0071,14.157894736842104,7.89391599742714,0.0,0.95,0.0,0.0,24,0,24,21,M,10000
ST006,SKU0072,9.842105263157896,5.978501585097014,0.0,0.95,0.0,0.0,24,0,24,585,M,10000
ST006,SKU0073,9.87719298245614,5.691692490685113,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST006,SKU0074,14.070175438596491,8.94598802561159,0.0,0.95,0.0,0.0,6,0,6,10,M,10000
ST006,SKU0075,9.771929824561404,6.761280372880698,5.0,0.95,24.945826172349005,73.80547529515603,74,0,6,316,M,10000
ST006,SKU0076,3.649122807017544,2.1670522116969284,0.0,0.95,0.0,0.0,6,0,6,457,M,10000
ST006,SKU0077,11.982456140350877,7.783891856332389,0.0,0.95,0.0,0.0,48,0,48,9,M,10000
ST006,SKU0078,12.473684210526317,7.351154581710993,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST006,SKU0079,3.8947368421052633,3.347089410039265,0.0,0.95,0.0,0.0,24,0,24,624,M,10000
ST006,SKU0080,8.087719298245615,5.629262517526437,0.0,0.95,0.0,0.0,48,0,48,690,M,10000
ST006,SKU0081,4.105263157894737,3.244138728572741,0.0,0.95,0.0,0.0,48,0,48,363,M,10000
ST006,SKU0082,13.192982456140353,7.1525185286903055,0.0,0.95,0.0,0.0,6,0,6,17,M,10000
ST006,SKU0083,3.421052631578948,2.6453960574461965,0.0,0.95,0.0,0.0,6,0,6,474,M,10000
ST006,SKU0084,3.1578947368421053,2.962801965829273,0.0,0.95,0.0,0.0,6,0,6,711,M,10000
ST006,SKU0085,15.052631578947368,9.732899018703044,0.0,0.95,0.0,0.0,24,0,24,8,M,10000
ST006,SKU0086,4.43859649122807,3.076509756315061,0.0,0.95,0.0,0.0,24,0,24,339,M,10000
ST006,SKU0087,3.789473684210526,2.8393714225490063,0.0,0.95,0.0,0.0,24,0,24,357,M,10000
ST006,SKU0088,9.596491228070176,4.985191102236156,0.0,0.95,0.0,0.0,12,0,12,19,M,10000
ST006,SKU0089,9.385964912280702,5.750013620992911,0.0,0.95,0.0,0.0,6,0,6,338,M,10000
ST006,SKU0090,6.842105263157895,4.283646117520724,0.0,0.95,0.0,0.0,12,0,12,416,M,10000
ST007,SKU0001,2.701754385964912,2.087076837184193,0.0,0.95,0.0,0.0,12,0,12,510,M,10000
ST007,SKU0002,2.912280701754386,2.523324774934748,0.0,0.95,0.0,0.0,12,0,12,536,M,10000
ST007,SKU0003,8.596491228070175,5.518992044110718,0.0,0.95,0.0,0.0,48,0,48,396,M,10000
ST007,SKU0004,7.947368421052632,5.648707350964653,0.0,0.95,0.0,0.0,24,0,24,420,M,10000
ST007,SKU0005,7.543859649122807,5.123719963626443,0.0,0.95,0.0,0.0,12,0,12,373,M,10000
ST007,SKU0006,9.842105263157896,5.502562629241197,0.0,0.95,0.0,0.0,24,0,24,21,M,10000
ST007,SKU0007,9.964912280701755,5.867479722652592,1.0,0.95,9.681341542376776,19.64625382307853,20,0,6,8,M,10000
ST007,SKU0008,6.052631578947368,3.979505768988598,0.0,0.95,0.0,0.0,12,0,12,507,M,10000
ST007,SKU0009,3.0,2.1876275473019366,0.0,0.95,0.0,0.0,12,0,12,585,M,10000
ST007,SKU0010,3.192982456140351,3.002609558434297,0.0,0.95,0.0,0.0,12,0,12,703,M,10000
ST007,SKU0011,7.754385964912281,5.36616616853885,0.0,0.95,0.0,0.0,6,0,6,295,M,10000
ST007,SKU0012,9.947368421052632,6.544957308142929,3.0,0.95,18.704727675270096,48.546832938428,49,0,12,18,M,10000
ST007,SKU0013,7.385964912280702,4.995549397659997,0.0,0.95,0.0,0.0,6,0,6,569,M,10000
ST007,SKU0014,6.666666666666667,3.7717622507510296,0.0,0.95,0.0,0.0,12,0,12,238,M,10000
ST007,SKU0015,7.894736842105263,6.12571923044352,0.0,0.95,0.0,0.0,12,0,12,548,M,10000
ST007,SKU0016,7.491228070175438,5.545663708241988,0.0,0.95,0.0,0.0,24,0,24,667,M,10000
ST007,SKU0017,7.12280701754386,4.899235273556901,0.0,0.95,0.0,0.0,6,0,6,402,M,10000
ST007,SKU0018,3.736842105263158,2.8191077349141223,0.0,0.95,0.0,0.0,12,0,12,527,M,10000
ST007,SKU0019,12.701754385964913,7.191177412736641,0.0,0.95,0.0,0.0,24,0,24,19,M,10000
ST007,SKU0020,7.982456140350878,5.527500171448519,0.0,0.95,0.0,0.0,6,0,6,304,M,10000
ST007,SKU0021,9.596491228070176,5.073951859120431,0.0,0.95,0.0,0.0,48,0,48,12,M,10000
ST007,SKU0022,7.894736842105263,4.27903615034272,0.0,0.95,0.0,0.0,48,0,48,254,M,10000
ST007,SKU0023,9.842105263157896,5.731459156283885,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST007,SKU0024,6.912280701754386,4.323030938037348,0.0,0.95,0.0,0.0,12,0,12,491,M,10000
ST007,SKU0025,7.736842105263157,5.798787791394341,0.0,0.95,0.0,0.0,6,0,6,565,M,10000
ST007,SKU0026,3.3859649122807016,2.335704130334394,0.0,0.95,0.0,0.0,12,0,12,472,M,10000
ST007,SKU0027,3.192982456140351,2.6487099049161658,0.0,0.95,0.0,0.0,24,0,24,347,M,10000
ST007,SKU0028,3.2280701754385963,2.2914245714000803,0.0,0.95,0.0,0.0,6,0,6,514,M,10000
ST007,SKU0029,7.315789473684211,4.504592476957115,0.0,0.95,0.0,0.0,24,0,24,341,M,10000
ST007,SKU0030,3.333333333333333,2.607224395332908,0.0,0.95,0.0,0.0,24,0,24,273,M,10000
ST007,SKU0031,7.543859649122807,4.85529966501479,0.0,0.95,0.0,0.0,24,0,24,587,M,10000
ST007,SKU0032,8.421052631578947,5.264257403949544,0.0,0.95,0.0,0.0,12,0,12,576,M,10000
ST007,SKU0033,13.36842105263158,8.043701126940812,0.0,0.95,0.0,0.0,6,0,6,20,M,10000
ST007,SKU0034,3.754385964912281,2.886425754126583,0.0,0.95,0.0,0.0,12,0,12,580,M,10000
ST007,SKU0035,3.0701754385964914,2.321173111064494,0.0,0.95,0.0,0.0,6,0,6,271,M,10000
ST007,SKU0036,12.263157894736842,6.385044791736484,0.0,0.95,0.0,0.0,12,0,12,21,M,10000
ST007,SKU0037,10.842105263157896,7.220480478878443,0.0,0.95,0.0,0.0,24,0,24,8,M,10000
ST007,SKU0038,14.0,7.959720023791216,0.0,0.95,0.0,0.0,12,0,12,15,M,10000
ST007,SKU0039,3.0526315789473686,2.621484398413964,0.0,0.95,0.0,0.0,6,0,6,296,M,10000
ST007,SKU0040,7.315789473684211,5.892361564944066,0.0,0.95,0.0,0.0,48,0,48,307,M,10000
ST007,SKU0041,3.8596491228070176,2.893580311231029,0.0,0.95,0.0,0.0,12,0,12,492,M,10000
ST007,SKU0042,7.333333333333333,4.171901473520426,0.0,0.95,0.0,0.0,12,0,12,248,M,10000
ST007,SKU0043,3.543859649122807,2.3533424211912823,0.0,0.95,0.0,0.0,24,0,24,344,M,10000
ST007,SKU0044,10.75438596491228,7.18450888508042,0.0,0.95,0.0,0.0,24,0,24,15,M,10000
ST007,SKU0045,6.526315789473684,4.221988627403538,0.0,0.95,0.0,0.0,24,0,24,424,M,10000
ST007,SKU0046,6.947368421052632,4.265396701662858,0.0,0.95,0.0,0.0,24,0,24,375,M,10000
ST007,SKU0047,10.210526315789474,7.381774956184954,0.0,0.95,0.0,0.0,6,0,6,9,M,10000
ST007,SKU0048,13.68421052631579,8.115588823670604,0.0,0.95,0.0,0.0,48,0,48,9,M,10000
ST007,SKU0049,7.263157894736842,4.002348934373563,0.0,0.95,0.0,0.0,24,0,24,656,M,10000
ST007,SKU0050,8.631578947368421,5.624028738201851,0.0,0.95,0.0,0.0,24,0,24,635,M,10000
ST007,SKU0051,12.491228070175438,6.676512153538017,0.0,0.95,0.0,0.0,12,0,12,11,M,10000
ST007,SKU0052,7.947368421052632,5.445906236508494,0.0,0.95,0.0,0.0,12,0,12,292,M,10000
ST007,SKU0053,11.385964912280702,7.120780419621234,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST007,SKU0054,6.754385964912281,4.687676479551714,0.0,0.95,0.0,0.0,6,0,6,668,M,10000
ST007,SKU0055,12.31578947368421,8.994359134513227,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST007,SKU0056,3.3684210526315788,2.8070801998019754,0.0,0.95,0.0,0.0,6,0,6,442,M,10000
ST007,SKU0057,7.192982456140351,4.445859215090037,0.0,0.95,0.0,0.0,24,0,24,648,M,10000
ST007,SKU0058,7.157894736842105,4.857944427445664,0.0,0.95,0.0,0.0,24,0,24,217,M,10000
ST007,SKU0059,3.842105263157895,2.864745524002653,0.0,0.95,0.0,0.0,12,0,12,571,M,10000
ST007,SKU0060,14.157894736842104,8.955823073134775,0.0,0.95,0.0,0.0,12,0,12,11,M,10000
ST007,SKU0061,9.649122807017545,8.399598689542461,0.0,0.95,0.0,0.0,6,0,6,15,M,10000
ST007,SKU0062,12.36842105263158,6.776091316816397,0.0,0.95,0.0,0.0,48,0,48,8,M,10000
ST007,SKU0063,4.4035087719298245,3.046424421249601,0.0,0.95,0.0,0.0,12,0,12,227,M,10000
ST007,SKU0064,3.684210526315789,2.983034736740674,0.0,0.95,0.0,0.0,24,0,24,651,M,10000
ST007,SKU0065,3.824561403508772,3.0066759470595708,0.0,0.95,0.0,0.0,12,0,12,259,M,10000
ST007,SKU0066,7.701754385964913,4.652053741093827,4.0,0.95,15.351777345609628,46.15879488946928,46,0,12,413,M,10000
ST007,SKU0067,6.684210526315789,3.813312652203941,0.0,0.95,0.0,0.0,24,0,24,595,M,10000
ST007,SKU0068,9.12280701754386,7.071245029389391,4.0,0.95,23.335108596984988,59.826336667160426,60,0,24,608,M,10000
ST007,SKU0069,13.719298245614034,8.01729021277699,0.0,0.95,0.0,0.0,24,0,24,12,M,10000
ST007,SKU0070,3.56140350877193,2.7190961199033,0.0,0.95,0.0,0.0,48,0,48,414,M,10000
ST007,SKU0071,12.578947368421051,6.994761734993075,0.0,0.95,0.0,0.0,24,0,24,21,M,10000
ST007,SKU0072,7.56140350877193,4.511958490894934,0.0,0.95,0.0,0.0,24,0,24,585,M,10000
ST007,SKU0073,10.298245614035087,6.915213332833376,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST007,SKU0074,13.964912280701755,8.958166490257252,0.0,0.95,0.0,0.0,6,0,6,10,M,10000
ST007,SKU0075,7.473684210526316,4.932057174235191,0.0,0.95,0.0,0.0,6,0,6,316,M,10000
ST007,SKU0076,3.280701754385965,2.4910868681082063,0.0,0.95,0.0,0.0,6,0,6,457,M,10000
ST007,SKU0077,12.052631578947368,7.76765512657543,0.0,0.95,0.0,0.0,48,0,48,9,M,10000
ST007,SKU0078,9.31578947368421,7.285400995770441,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST007,SKU0079,4.017543859649122,3.36203184776162,0.0,0.95,0.0,0.0,24,0,24,624,M,10000
ST007,SKU0080,6.43859649122807,4.101469875281862,0.0,0.95,0.0,0.0,48,0,48,690,M,10000
ST007,SKU0081,3.0350877192982457,2.0612488610470883,0.0,0.95,0.0,0.0,48,0,48,363,M,10000
ST007,SKU0082,12.350877192982455,7.88192151171223,0.0,0.95,0.0,0.0,6,0,6,17,M,10000
ST007,SKU0083,3.12280701754386,2.3381171869583173,0.0,0.95,0.0,0.0,6,0,6,474,M,10000
ST007,SKU0084,3.2280701754385963,2.449617636778451,0.0,0.95,0.0,0.0,6,0,6,711,M,10000
ST007,SKU0085,12.68421052631579,8.362667668054002,0.0,0.95,0.0,0.0,24,0,24,8,M,10000
ST007,SKU0086,4.035087719298246,2.679051753090885,0.0,0.95,0.0,0.0,24,0,24,339,M,10000
ST007,SKU0087,3.684210526315789,2.706855679413465,0.0,0.95,0.0,0.0,24,0,24,357,M,10000
ST007,SKU0088,8.87719298245614,4.57895096937605,0.0,0.95,0.0,0.0,12,0,12,19,M,10000
ST007,SKU0089,7.087719298245614,4.085167865734292,0.0,0.95,0.0,0.0,6,0,6,338,M,10000
ST007,SKU0090,7.192982456140351,4.409561836392866,0.0,0.95,0.0,0.0,12,0,12,416,M,10000
ST008,SKU0001,5.421052631578948,3.85425260691288,0.0,0.95,0.0,0.0,12,0,12,510,L,20000
ST008,SKU0002,4.56140350877193,3.332832042506628,0.0,0.95,0.0,0.0,12,0,12,536,L,20000
ST008,SKU0003,10.403508771929824,6.485862783015089,0.0,0.95,0.0,0.0,48,0,48,396,L,20000
ST008,SKU0004,13.508771929824562,9.987711748188984,0.0,0.95,0.0,0.0,24,0,24,420,L,20000
ST008,SKU0005,10.473684210526317,6.665758083449148,0.0,0.95,0.0,0.0,12,0,12,373,L,20000
ST008,SKU0006,12.807017543859647,7.438890557860733,0.0,0.95,0.0,0.0,24,0,24,21,L,20000
ST008,SKU0007,13.210526315789474,7.814219735532651,0.0,0.95,0.0,0.0,6,0,6,8,L,20000
ST008,SKU0008,11.68421052631579,6.900201587989095,0.0,0.95,0.0,0.0,12,0,12,507,L,20000
ST008,SKU0009,4.947368421052632,4.240203215445066,0.0,0.95,0.0,0.0,12,0,12,585,L,20000
ST008,SKU0010,4.9298245614035086,4.148406101499393,0.0,0.95,0.0,0.0,12,0,12,703,L,20000
ST008,SKU0011,10.912280701754383,7.2266389682162995,0.0,0.95,0.0,0.0,6,0,6,295,L,20000
ST008,SKU0012,17.105263157894736,11.120579716592236,0.0,0.95,0.0,0.0,12,0,12,18,L,20000
ST008,SKU0013,12.842105263157896,8.044051648099558,0.0,0.95,0.0,0.0,6,0,6,569,L,20000
ST008,SKU0014,11.87719298245614,7.688279984678433,0.0,0.95,0.0,0.0,12,0,12,238,L,20000
ST008,SKU0015,11.12280701754386,7.17154639490226,0.0,0.95,0.0,0.0,12,0,12,548,L,20000
ST008,SKU0016,13.192982456140353,7.493898938687267,5.0,0.95,27.648831281640128,93.61374356234188,94,0,24,667,L,20000
ST008,SKU0017,10.701754385964913,7.043144874579166,0.0,0.95,0.0,0.0,6,0,6,402,L,20000
ST008,SKU0018,5.0701754385964914,3.51455976273196,0.0,0.95,0.0,0.0,12,0,12,527,L,20000
ST008,SKU0019,19.98245614035088,11.76479498344558,0.0,0.95,0.0,0.0,24,0,24,19,L,20000
ST008,SKU0020,11.578947368421051,7.126277751145135,0.0,0.95,0.0,0.0,6,0,6,304,L,20000
ST008,SKU0021,14.473684210526317,7.683714836211098,0.0,0.95,0.0,0.0,48,0,48,12,L,20000
ST008,SKU0022,10.894736842105264,6.755115021031722,0.0,0.95,0.0,0.0,48,0,48,254,L,20000
ST008,SKU0023,13.456140350877194,7.769147258406614,0.0,0.95,0.0,0.0,12,0,12,9,L,20000
ST008,SKU0024,10.350877192982455,6.098861802682575,0.0,0.95,0.0,0.0,12,0,12,491,L,20000
ST008,SKU0025,10.035087719298245,5.858342379768913,0.0,0.95,0.0,0.0,6,0,6,565,L,20000
ST008,SKU0026,4.789473684210527,3.74993734283494,0.0,0.95,0.0,0.0,12,0,12,472,L,20000
ST008,SKU0027,5.0,4.161902037702061,0.0,0.95,0.0,0.0,24,0,24,347,L,20000
ST008,SKU0028,4.491228070175438,3.018530904604943,0.0,0.95,0.0,0.0,6,0,6,514,L,20000
ST008,SKU0029,12.350877192982455,7.884186768621495,0.0,0.95,0.0,0.0,24,0,24,341,L,20000
ST008,SKU0030,4.912280701754386,2.898772534283052,0.0,0.95,0.0,0.0,24,0,24,273,L,20000
ST008,SKU0031,10.298245614035087,5.958082482407232,0.0,0.95,0.0,0.0,24,0,24,587,L,20000
ST008,SKU0032,12.070175438596491,6.586945013549818,0.0,0.95,0.0,0.0,12,0,12,576,L,20000
ST008,SKU0033,16.894736842105264,8.421240599405929,0.0,0.95,0.0,0.0,6,0,6,20,L,20000
ST008,SKU0034,4.56140350877193,3.469343000069369,0.0,0.95,0.0,0.0,12,0,12,580,L,20000
ST008,SKU0035,4.578947368421052,3.5048301794047267,0.0,0.95,0.0,0.0,6,0,6,271,L,20000
ST008,SKU0036,19.87719298245614,12.012003186453894,0.0,0.95,0.0,0.0,12,0,12,21,L,20000
ST008,SKU0037,15.31578947368421,9.11662119180605,0.0,0.95,0.0,0.0,24,0,24,8,L,20000
ST008,SKU0038,19.140350877192983,10.46667943743933,0.0,0.95,0.0,0.0,12,0,12,15,L,20000
ST008,SKU0039,4.684210526315789,3.878318370564573,7.0,0.95,16.930758757517726,49.72023244172826,50,0,6,296,L,20000
ST008,SKU0040,10.175438596491228,6.344634423267606,5.0,0.95,23.408605873639043,74.28579885609518,74,84,48,307,L,20000
ST008,SKU0041,4.228070175438597,3.4279186930871104,0.0,0.95,0.0,0.0,12,0,12,492,L,20000
ST008,SKU0042,10.824561403508772,6.824647575980817,0.0,0.95,0.0,0.0,12,0,12,248,L,20000
ST008,SKU0043,5.982456140350878,3.681474995890018,0.0,0.95,0.0,0.0,24,0,24,344,L,20000
ST008,SKU0044,19.2280701754386,11.061544621957587,0.0,0.95,0.0,0.0,24,0,24,15,L,20000
ST008,SKU0045,10.63157894736842,7.607870874832216,0.0,0.95,0.0,0.0,24,0,24,424,L,20000
ST008,SKU0046,9.543859649122806,5.2984842018347775,0.0,0.95,0.0,0.0,24,0,24,375,L,20000
ST008,SKU0047,13.771929824561404,7.8717794862852815,0.0,0.95,0.0,0.0,6,0,6,9,L,20000
ST008,SKU0048,19.894736842105264,11.656825423217438,0.0,0.95,0.0,0.0,48,0,48,9,L,20000
ST008,SKU0049,10.105263157894736,6.661950085925924,0.0,0.95,0.0,0.0,24,0,24,656,L,20000
ST008,SKU0050,13.0,8.787165966014623,0.0,0.95,0.0,0.0,24,0,24,635,L,20000
ST008,SKU0051,22.210526315789476,11.55226762233481,0.0,0.95,0.0,0.0,12,0,12,11,L,20000
ST008,SKU0052,12.789473684210526,8.295301686809708,0.0,0.95,0.0,0.0,12,0,12,292,L,20000
ST008,SKU0053,14.56140350877193,8.928320798487348,0.0,0.95,0.0,0.0,12,0,12,18,L,20000
ST008,SKU0054,11.87719298245614,6.2509147200304,0.0,0.95,0.0,0.0,6,0,6,668,L,20000
ST008,SKU0055,19.80701754385965,13.16846693063616,0.0,0.95,0.0,0.0,12,0,12,18,L,20000
ST008,SKU0056,5.4035087719298245,3.918179465748671,0.0,0.95,0.0,0.0,6,0,6,442,L,20000
ST008,SKU0057,10.982456140350877,6.736073538552856,0.0,0.95,0.0,0.0,24,0,24,648,L,20000
ST008,SKU0058,11.719298245614034,7.668941037822889,0.0,0.95,0.0,0.0,24,0,24,217,L,20000
ST008,SKU0059,5.228070175438597,3.900629728736343,0.0,0.95,0.0,0.0,12,0,12,571,L,20000
ST008,SKU0060,19.56140350877193,10.843064840617924,0.0,0.95,0.0,0.0,12,0,12,11,L,20000
ST008,SKU0061,13.087719298245617,9.206520790323385,0.0,0.95,0.0,0.0,6,0,6,15,L,20000
ST008,SKU0062,20.403508771929825,12.761352997461302,0.0,0.95,0.0,0.0,48,0,48,8,L,20000
ST008,SKU0063,5.456140350877193,3.7180552493330072,0.0,0.95,0.0,0.0,12,0,12,227,L,20000
ST008,SKU0064,5.491228070175438,3.83183472940623,0.0,0.95,0.0,0.0,24,0,24,651,L,20000
ST008,SKU0065,5.385964912280702,4.632009691749484,0.0,0.95,0.0,0.0,12,0,12,259,L,20000
ST008,SKU0066,11.87719298245614,8.274466265563591,0.0,0.95,0.0,0.0,12,0,12,413,L,20000
ST008,SKU0067,11.912280701754383,7.55286299017604,0.0,0.95,0.0,0.0,24,0,24,595,L,20000
ST008,SKU0068,11.701754385964913,6.811138231604543,0.0,0.95,0.0,0.0,24,0,24,608,L,20000
ST008,SKU0069,19.42105263157895,14.972531239884704,0.0,0.95,0.0,0.0,24,0,24,12,L,20000
ST008,SKU0070,5.456140350877193,4.7737009281456295,0.0,0.95,0.0,0.0,48,0,48,414,L,20000
ST008,SKU0071,19.140350877192983,13.382342572652574,0.0,0.95,0.0,0.0,24,0,24,21,L,20000
ST008,SKU0072,11.807017543859647,7.162498059065377,0.0,0.95,0.0,0.0,24,0,24,585,L,20000
ST008,SKU0073,15.12280701754386,9.778018670610471,0.0,0.95,0.0,0.0,12,0,12,9,L,20000
ST008,SKU0074,20.33333333333333,11.819072560504743,0.0,0.95,0.0,0.0,6,0,6,10,L,20000
ST008,SKU0075,13.333333333333334,7.863417408056967,0.0,0.95,0.0,0.0,6,0,6,316,L,20000
ST008,SKU0076,4.7368421052631575,3.7009955986264873,0.0,0.95,0.0,0.0,6,0,6,457,L,20000
ST008,SKU0077,18.31578947368421,10.39944691993769,2.0,0.95,24.266614144335733,60.89819309170415,61,22,48,9,L,20000
ST008,SKU0078,13.017543859649123,7.202408396973334,0.0,0.95,0.0,0.0,12,0,12,9,L,20000
ST008,SKU0079,6.228070175438597,4.031206589399263,0.0,0.95,0.0,0.0,24,0,24,624,L,20000
ST008,SKU0080,10.614035087719298,8.063928469169957,0.0,0.95,0.0,0.0,48,0,48,690,L,20000
ST008,SKU0081,6.192982456140351,4.64234622212899,0.0,0.95,0.0,0.0,48,0,48,363,L,20000
ST008,SKU0082,19.75438596491228,11.740164122962046,0.0,0.95,0.0,0.0,6,0,6,17,L,20000
ST008,SKU0083,4.473684210526316,2.970721792750848,0.0,0.95,0.0,0.0,6,0,6,474,L,20000
ST008,SKU0084,4.964912280701754,3.515094554106728,0.0,0.95,0.0,0.0,6,0,6,711,L,20000
ST008,SKU0085,18.68421052631579,11.134178227962316,0.0,0.95,0.0,0.0,24,0,24,8,L,20000
ST008,SKU0086,5.666666666666667,4.3725333182318495,0.0,0.95,0.0,0.0,24,0,24,339,L,20000
ST008,SKU0087,5.456140350877193,3.90544571920596,0.0,0.95,0.0,0.0,24,0,24,357,L,20000
ST008,SKU0088,15.0,7.798809432947349,0.0,0.95,0.0,0.0,12,0,12,19,L,20000
ST008,SKU0089,11.175438596491228,6.806306967536864,0.0,0.95,0.0,0.0,6,0,6,338,L,20000
ST008,SKU0090,9.508771929824562,7.637133921592631,0.0,0.95,0.0,0.0,12,0,12,416,L,20000
ST009,SKU0001,4.771929824561403,3.223892633025049,0.0,0.95,0.0,0.0,12,0,12,510,M,10000
ST009,SKU0002,3.771929824561404,2.9399802225989857,0.0,0.95,0.0,0.0,12,0,12,536,M,10000
ST009,SKU0003,8.140350877192983,4.965734719380219,0.0,0.95,0.0,0.0,48,0,48,396,M,10000
ST009,SKU0004,9.649122807017545,5.299903058649063,0.0,0.95,0.0,0.0,24,0,24,420,M,10000
ST009,SKU0005,9.280701754385966,4.616563293360549,0.0,0.95,0.0,0.0,12,0,12,373,M,10000
ST009,SKU0006,12.807017543859647,7.581553262668985,0.0,0.95,0.0,0.0,24,0,24,21,M,10000
ST009,SKU0007,12.526315789473683,9.22362119614226,0.0,0.95,0.0,0.0,6,0,6,8,M,10000
ST009,SKU0008,8.368421052631579,5.986984630212944,0.0,0.95,0.0,0.0,12,0,12,507,M,10000
ST009,SKU0009,4.035087719298246,2.82188457975404,0.0,0.95,0.0,0.0,12,0,12,585,M,10000
ST009,SKU0010,3.8947368421052633,2.950086018880973,0.0,0.95,0.0,0.0,12,0,12,703,M,10000
ST009,SKU0011,8.350877192982455,5.2931601014563245,0.0,0.95,0.0,0.0,6,0,6,295,M,10000
ST009,SKU0012,9.87719298245614,5.876922711026447,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST009,SKU0013,8.298245614035087,4.709280018828712,0.0,0.95,0.0,0.0,6,0,6,569,M,10000
ST009,SKU0014,10.228070175438596,6.630604216864535,0.0,0.95,0.0,0.0,12,0,12,238,M,10000
ST009,SKU0015,8.578947368421053,5.666150647299693,0.0,0.95,0.0,0.0,12,0,12,548,M,10000
ST009,SKU0016,9.666666666666666,6.903242854250597,0.0,0.95,0.0,0.0,24,0,24,667,M,10000
ST009,SKU0017,8.56140350877193,6.678904807193982,0.0,0.95,0.0,0.0,6,0,6,402,M,10000
ST009,SKU0018,4.0,3.1847852585154217,7.0,0.95,13.90314712574099,41.903147125740986,42,0,12,527,M,10000
ST009,SKU0019,12.947368421052632,7.30073639297429,0.0,0.95,0.0,0.0,24,0,24,19,M,10000
ST009,SKU0020,8.385964912280702,5.112150742401144,0.0,0.95,0.0,0.0,6,0,6,304,M,10000
ST009,SKU0021,12.736842105263158,7.822874690358566,0.0,0.95,0.0,0.0,48,0,48,12,M,10000
ST009,SKU0022,9.701754385964913,6.062074468955981,0.0,0.95,0.0,0.0,48,0,48,254,M,10000
ST009,SKU0023,13.578947368421051,7.814700817829205,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST009,SKU0024,8.894736842105264,6.189519397815944,0.0,0.95,0.0,0.0,12,0,12,491,M,10000
ST009,SKU0025,8.403508771929825,4.471575501841793,0.0,0.95,0.0,0.0,6,0,6,565,M,10000
ST009,SKU0026,3.175438596491228,2.323196743233217,0.0,0.95,0.0,0.0,12,0,12,472,M,10000
ST009,SKU0027,3.824561403508772,2.5008770391429245,0.0,0.95,0.0,0.0,24,0,24,347,M,10000
ST009,SKU0028,4.0701754385964914,3.115970664649684,0.0,0.95,0.0,0.0,6,0,6,514,M,10000
